Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
393.0,Argentina,Cassava,1991,100000.0,591.0,26156.0,17.64
394.0,Argentina,Cassava,1991,100000.0,591.0,26156.0,17.86
395.0,Argentina,Maize,1991,40444.0,591.0,26156.0,17.64
396.0,Argentina,Maize,1991,40444.0,591.0,26156.0,17.86
397.0,Argentina,Potatoes,1991,205692.0,591.0,26156.0,17.64
398.0,Argentina,Potatoes,1991,205692.0,591.0,26156.0,17.86
399.0,Argentina,"Rice, paddy",1991,40294.0,591.0,26156.0,17.64
400.0,Argentina,"Rice, paddy",1991,40294.0,591.0,26156.0,17.86
401.0,Argentina,Sorghum,1991,33320.0,591.0,26156.0,17.64
402.0,Argentina,Sorghum,1991,33320.0,591.0,26156.0,17.86
403.0,Argentina,Soybeans,1991,22750.0,591.0,26156.0,17.64
404.0,Argentina,Soybeans,1991,22750.0,591.0,26156.0,17.86
405.0,Argentina,Sweet potatoes,1991,131364.0,591.0,26156.0,17.64
406.0,Argentina,Sweet potatoes,1991,131364.0,591.0,26156.0,17.86
407.0,Argentina,Wheat,1991,18972.0,591.0,26156.0,17.64
408.0,Argentina,Wheat,1991,18972.0,591.0,26156.0,17.86
409.0,Argentina,Cassava,1992,100000.0,591.0,26156.0,17.09
410.0,Argentina,Cassava,1992,100000.0,591.0,26156.0,17.51
411.0,Argentina,Maize,1992,45237.0,591.0,26156.0,17.09
412.0,Argentina,Maize,1992,45237.0,591.0,26156.0,17.51
413.0,Argentina,Potatoes,1992,199039.0,591.0,26156.0,17.09
414.0,Argentina,Potatoes,1992,199039.0,591.0,26156.0,17.51
415.0,Argentina,"Rice, paddy",1992,52075.0,591.0,26156.0,17.09
416.0,Argentina,"Rice, paddy",1992,52075.0,591.0,26156.0,17.51
417.0,Argentina,Sorghum,1992,36217.0,591.0,26156.0,17.09
418.0,Argentina,Sorghum,1992,36217.0,591.0,26156.0,17.51
419.0,Argentina,Soybeans,1992,22915.0,591.0,26156.0,17.09
420.0,Argentina,Soybeans,1992,22915.0,591.0,26156.0,17.51
421.0,Argentina,Sweet potatoes,1992,127273.0,591.0,26156.0,17.09
422.0,Argentina,Sweet potatoes,1992,127273.0,591.0,26156.0,17.51
423.0,Argentina,Wheat,1992,21809.0,591.0,26156.0,17.09
424.0,Argentina,Wheat,1992,21809.0,591.0,26156.0,17.51
425.0,Argentina,Cassava,1993,100000.0,591.0,26156.0,17.32
426.0,Argentina,Cassava,1993,100000.0,591.0,26156.0,17.53
427.0,Argentina,Maize,1993,43552.0,591.0,26156.0,17.32
428.0,Argentina,Maize,1993,43552.0,591.0,26156.0,17.53
429.0,Argentina,Potatoes,1993,210314.0,591.0,26156.0,17.32
430.0,Argentina,Potatoes,1993,210314.0,591.0,26156.0,17.53
431.0,Argentina,"Rice, paddy",1993,43559.0,591.0,26156.0,17.32
432.0,Argentina,"Rice, paddy",1993,43559.0,591.0,26156.0,17.53
433.0,Argentina,Sorghum,1993,39529.0,591.0,26156.0,17.32
434.0,Argentina,Sorghum,1993,39529.0,591.0,26156.0,17.53
435.0,Argentina,Soybeans,1993,21589.0,591.0,26156.0,17.32
436.0,Argentina,Soybeans,1993,21589.0,591.0,26156.0,17.53
437.0,Argentina,Sweet potatoes,1993,122955.0,591.0,26156.0,17.32
438.0,Argentina,Sweet potatoes,1993,122955.0,591.0,26156.0,17.53
439.0,Argentina,Wheat,1993,23272.0,591.0,26156.0,17.32
440.0,Argentina,Wheat,1993,23272.0,591.0,26156.0,17.53
441.0,Argentina,Cassava,1994,100000.0,591.0,30195.0,18.17
442.0,Argentina,Cassava,1994,100000.0,591.0,30195.0,18.31
443.0,Argentina,Maize,1994,42371.0,591.0,30195.0,18.17
444.0,Argentina,Maize,1994,42371.0,591.0,30195.0,18.31
445.0,Argentina,Potatoes,1994,230166.0,591.0,30195.0,18.17
446.0,Argentina,Potatoes,1994,230166.0,591.0,30195.0,18.31
447.0,Argentina,"Rice, paddy",1994,42989.0,591.0,30195.0,18.17
448.0,Argentina,"Rice, paddy",1994,42989.0,591.0,30195.0,18.31
449.0,Argentina,Sorghum,1994,35065.0,591.0,30195.0,18.17
450.0,Argentina,Sorghum,1994,35065.0,591.0,30195.0,18.31
451.0,Argentina,Soybeans,1994,20386.0,591.0,30195.0,18.17
452.0,Argentina,Soybeans,1994,20386.0,591.0,30195.0,18.31
453.0,Argentina,Sweet potatoes,1994,176667.0,591.0,30195.0,18.17
454.0,Argentina,Sweet potatoes,1994,176667.0,591.0,30195.0,18.31
455.0,Argentina,Wheat,1994,20237.0,591.0,30195.0,18.17
456.0,Argentina,Wheat,1994,20237.0,591.0,30195.0,18.31
457.0,Argentina,Cassava,1995,100000.0,591.0,37842.0,17.74
458.0,Argentina,Cassava,1995,100000.0,591.0,37842.0,17.62
459.0,Argentina,Maize,1995,45223.0,591.0,37842.0,17.74
460.0,Argentina,Maize,1995,45223.0,591.0,37842.0,17.62
461.0,Argentina,Potatoes,1995,274272.0,591.0,37842.0,17.74
462.0,Argentina,Potatoes,1995,274272.0,591.0,37842.0,17.62
463.0,Argentina,"Rice, paddy",1995,50306.0,591.0,37842.0,17.74
464.0,Argentina,"Rice, paddy",1995,50306.0,591.0,37842.0,17.62
465.0,Argentina,Sorghum,1995,34588.0,591.0,37842.0,17.74
466.0,Argentina,Sorghum,1995,34588.0,591.0,37842.0,17.62
467.0,Argentina,Soybeans,1995,20446.0,591.0,37842.0,17.74
468.0,Argentina,Soybeans,1995,20446.0,591.0,37842.0,17.62
469.0,Argentina,Sweet potatoes,1995,168000.0,591.0,37842.0,17.74
470.0,Argentina,Sweet potatoes,1995,168000.0,591.0,37842.0,17.62
471.0,Argentina,Wheat,1995,21675.0,591.0,37842.0,17.74
472.0,Argentina,Wheat,1995,21675.0,591.0,37842.0,17.62
473.0,Argentina,Cassava,1996,100000.0,591.0,54595.0,17.64
474.0,Argentina,Cassava,1996,100000.0,591.0,54595.0,17.97
475.0,Argentina,Maize,1996,40397.0,591.0,54595.0,17.64
476.0,Argentina,Maize,1996,40397.0,591.0,54595.0,17.97
477.0,Argentina,Potatoes,1996,228877.0,591.0,54595.0,17.64
478.0,Argentina,Potatoes,1996,228877.0,591.0,54595.0,17.97
479.0,Argentina,"Rice, paddy",1996,51031.0,591.0,54595.0,17.64
480.0,Argentina,"Rice, paddy",1996,51031.0,591.0,54595.0,17.97
481.0,Argentina,Sorghum,1996,38763.0,591.0,54595.0,17.64
482.0,Argentina,Sorghum,1996,38763.0,591.0,54595.0,17.97
483.0,Argentina,Soybeans,1996,21051.0,591.0,54595.0,17.64
484.0,Argentina,Soybeans,1996,21051.0,591.0,54595.0,17.97
485.0,Argentina,Sweet potatoes,1996,170000.0,591.0,54595.0,17.64
486.0,Argentina,Sweet potatoes,1996,170000.0,591.0,54595.0,17.97
487.0,Argentina,Wheat,1996,19344.0,591.0,54595.0,17.64
488.0,Argentina,Wheat,1996,19344.0,591.0,54595.0,17.97
489.0,Argentina,Cassava,1997,100000.0,591.0,77691.0,18.29
490.0,Argentina,Cassava,1997,100000.0,591.0,77691.0,18.54
491.0,Argentina,Maize,1997,45557.0,591.0,77691.0,18.29
492.0,Argentina,Maize,1997,45557.0,591.0,77691.0,18.54
493.0,Argentina,Potatoes,1997,268502.0,591.0,77691.0,18.29
494.0,Argentina,Potatoes,1997,268502.0,591.0,77691.0,18.54
495.0,Argentina,"Rice, paddy",1997,53703.0,591.0,77691.0,18.29
496.0,Argentina,"Rice, paddy",1997,53703.0,591.0,77691.0,18.54
497.0,Argentina,Sorghum,1997,36845.0,591.0,77691.0,18.29
498.0,Argentina,Sorghum,1997,36845.0,591.0,77691.0,18.54
499.0,Argentina,Soybeans,1997,17212.0,591.0,77691.0,18.29
500.0,Argentina,Soybeans,1997,17212.0,591.0,77691.0,18.54
501.0,Argentina,Sweet potatoes,1997,145662.0,591.0,77691.0,18.29
502.0,Argentina,Sweet potatoes,1997,145662.0,591.0,77691.0,18.54
503.0,Argentina,Wheat,1997,22426.0,591.0,77691.0,18.29
504.0,Argentina,Wheat,1997,22426.0,591.0,77691.0,18.54
505.0,Argentina,Cassava,1998,100000.0,591.0,62397.0,17.23
506.0,Argentina,Cassava,1998,100000.0,591.0,62397.0,17.52
507.0,Argentina,Maize,1998,60780.0,591.0,62397.0,17.23
508.0,Argentina,Maize,1998,60780.0,591.0,62397.0,17.52
509.0,Argentina,Potatoes,1998,293744.0,591.0,62397.0,17.23
510.0,Argentina,Potatoes,1998,293744.0,591.0,62397.0,17.52
511.0,Argentina,"Rice, paddy",1998,47762.0,591.0,62397.0,17.23
512.0,Argentina,"Rice, paddy",1998,47762.0,591.0,62397.0,17.52
513.0,Argentina,Sorghum,1998,48105.0,591.0,62397.0,17.23
514.0,Argentina,Sorghum,1998,48105.0,591.0,62397.0,17.52
515.0,Argentina,Soybeans,1998,26937.0,591.0,62397.0,17.23
516.0,Argentina,Soybeans,1998,26937.0,591.0,62397.0,17.52
517.0,Argentina,Sweet potatoes,1998,175055.0,591.0,62397.0,17.23
518.0,Argentina,Sweet potatoes,1998,175055.0,591.0,62397.0,17.52
519.0,Argentina,Wheat,1998,26088.0,591.0,62397.0,17.23
520.0,Argentina,Wheat,1998,26088.0,591.0,62397.0,17.52
521.0,Argentina,Cassava,1999,100000.0,591.0,62831.39,17.15
522.0,Argentina,Cassava,1999,100000.0,591.0,62831.39,17.71
523.0,Argentina,Maize,1999,53702.0,591.0,62831.39,17.15
524.0,Argentina,Maize,1999,53702.0,591.0,62831.39,17.71
525.0,Argentina,Potatoes,1999,238938.0,591.0,62831.39,17.15
526.0,Argentina,Potatoes,1999,238938.0,591.0,62831.39,17.71
527.0,Argentina,"Rice, paddy",1999,57337.0,591.0,62831.39,17.15
528.0,Argentina,"Rice, paddy",1999,57337.0,591.0,62831.39,17.71
529.0,Argentina,Sorghum,1999,43845.0,591.0,62831.39,17.15
530.0,Argentina,Sorghum,1999,43845.0,591.0,62831.39,17.71
531.0,Argentina,Soybeans,1999,24450.0,591.0,62831.39,17.15
532.0,Argentina,Soybeans,1999,24450.0,591.0,62831.39,17.71
533.0,Argentina,Sweet potatoes,1999,143991.0,591.0,62831.39,17.15
534.0,Argentina,Sweet potatoes,1999,143991.0,591.0,62831.39,17.71
535.0,Argentina,Wheat,1999,23028.0,591.0,62831.39,17.15
536.0,Argentina,Wheat,1999,23028.0,591.0,62831.39,17.71
537.0,Argentina,Cassava,2000,100000.0,591.0,63265.78,16.98
538.0,Argentina,Cassava,2000,100000.0,591.0,63265.78,17.66
539.0,Argentina,Maize,2000,54329.0,591.0,63265.78,16.98
540.0,Argentina,Maize,2000,54329.0,591.0,63265.78,17.66
541.0,Argentina,Potatoes,2000,277566.0,591.0,63265.78,16.98
542.0,Argentina,Potatoes,2000,277566.0,591.0,63265.78,17.66
543.0,Argentina,"Rice, paddy",2000,47798.0,591.0,63265.78,16.98
544.0,Argentina,"Rice, paddy",2000,47798.0,591.0,63265.78,17.66
545.0,Argentina,Sorghum,2000,46477.0,591.0,63265.78,16.98
546.0,Argentina,Sorghum,2000,46477.0,591.0,63265.78,17.66
547.0,Argentina,Soybeans,2000,23312.0,591.0,63265.78,16.98
548.0,Argentina,Soybeans,2000,23312.0,591.0,63265.78,17.66
549.0,Argentina,Sweet potatoes,2000,151462.0,591.0,63265.78,16.98
550.0,Argentina,Sweet potatoes,2000,151462.0,591.0,63265.78,17.66
551.0,Argentina,Wheat,2000,24873.0,591.0,63265.78,16.98
552.0,Argentina,Wheat,2000,24873.0,591.0,63265.78,17.66
553.0,Argentina,Cassava,2001,100000.0,591.0,63700.17,17.71
554.0,Argentina,Cassava,2001,100000.0,591.0,63700.17,18.42
555.0,Argentina,Maize,2001,54553.0,591.0,63700.17,17.71
556.0,Argentina,Maize,2001,54553.0,591.0,63700.17,18.42
557.0,Argentina,Potatoes,2001,283768.0,591.0,63700.17,17.71
558.0,Argentina,Potatoes,2001,283768.0,591.0,63700.17,18.42
559.0,Argentina,"Rice, paddy",2001,57495.0,591.0,63700.17,17.71
560.0,Argentina,"Rice, paddy",2001,57495.0,591.0,63700.17,18.42
561.0,Argentina,Sorghum,2001,47429.0,591.0,63700.17,17.71
562.0,Argentina,Sorghum,2001,47429.0,591.0,63700.17,18.42
563.0,Argentina,Soybeans,2001,25846.0,591.0,63700.17,17.71
564.0,Argentina,Soybeans,2001,25846.0,591.0,63700.17,18.42
565.0,Argentina,Sweet potatoes,2001,155212.0,591.0,63700.17,17.71
566.0,Argentina,Sweet potatoes,2001,155212.0,591.0,63700.17,18.42
567.0,Argentina,Wheat,2001,24934.0,591.0,63700.17,17.71
568.0,Argentina,Wheat,2001,24934.0,591.0,63700.17,18.42
569.0,Argentina,Cassava,2002,100000.0,591.0,64134.56,17.58
570.0,Argentina,Cassava,2002,100000.0,591.0,64134.56,18.07
571.0,Argentina,Maize,2002,60791.0,591.0,64134.56,17.58
572.0,Argentina,Maize,2002,60791.0,591.0,64134.56,18.07
573.0,Argentina,Potatoes,2002,251347.0,591.0,64134.56,17.58
574.0,Argentina,Potatoes,2002,251347.0,591.0,64134.56,18.07
575.0,Argentina,"Rice, paddy",2002,57197.0,591.0,64134.56,17.58
576.0,Argentina,"Rice, paddy",2002,57197.0,591.0,64134.56,18.07
577.0,Argentina,Sorghum,2002,52691.0,591.0,64134.56,17.58
578.0,Argentina,Sorghum,2002,52691.0,591.0,64134.56,18.07
579.0,Argentina,Soybeans,2002,26304.0,591.0,64134.56,17.58
580.0,Argentina,Soybeans,2002,26304.0,591.0,64134.56,18.07
581.0,Argentina,Sweet potatoes,2002,155890.0,591.0,64134.56,17.58
582.0,Argentina,Sweet potatoes,2002,155890.0,591.0,64134.56,18.07
583.0,Argentina,Wheat,2002,22398.0,591.0,64134.56,17.58
584.0,Argentina,Wheat,2002,22398.0,591.0,64134.56,18.07
585.0,Argentina,Cassava,2004,100000.0,591.0,65003.34,17.67
586.0,Argentina,Cassava,2004,100000.0,591.0,65003.34,18.11
587.0,Argentina,Maize,2004,63931.0,591.0,65003.34,17.67
588.0,Argentina,Maize,2004,63931.0,591.0,65003.34,18.11
589.0,Argentina,Potatoes,2004,288717.0,591.0,65003.34,17.67
590.0,Argentina,Potatoes,2004,288717.0,591.0,65003.34,18.11
591.0,Argentina,"Rice, paddy",2004,62661.0,591.0,65003.34,17.67
592.0,Argentina,"Rice, paddy",2004,62661.0,591.0,65003.34,18.11
593.0,Argentina,Sorghum,2004,45531.0,591.0,65003.34,17.67
594.0,Argentina,Sorghum,2004,45531.0,591.0,65003.34,18.11
595.0,Argentina,Soybeans,2004,22075.0,591.0,65003.34,17.67
596.0,Argentina,Soybeans,2004,22075.0,591.0,65003.34,18.11
597.0,Argentina,Sweet potatoes,2004,154867.0,591.0,65003.34,17.67
598.0,Argentina,Sweet potatoes,2004,154867.0,591.0,65003.34,18.11
599.0,Argentina,Wheat,2004,25441.0,591.0,65003.34,17.67
600.0,Argentina,Wheat,2004,25441.0,591.0,65003.34,18.11
601.0,Argentina,Cassava,2005,100000.0,591.0,65437.73,17.32
602.0,Argentina,Cassava,2005,100000.0,591.0,65437.73,17.83
603.0,Argentina,Maize,2005,73587.0,591.0,65437.73,17.32
604.0,Argentina,Maize,2005,73587.0,591.0,65437.73,17.83
605.0,Argentina,Potatoes,2005,283917.0,591.0,65437.73,17.32
606.0,Argentina,Potatoes,2005,283917.0,591.0,65437.73,17.83
607.0,Argentina,"Rice, paddy",2005,60165.0,591.0,65437.73,17.32
608.0,Argentina,"Rice, paddy",2005,60165.0,591.0,65437.73,17.83
609.0,Argentina,Sorghum,2005,51872.0,591.0,65437.73,17.32
610.0,Argentina,Sorghum,2005,51872.0,591.0,65437.73,17.83
611.0,Argentina,Soybeans,2005,27287.0,591.0,65437.73,17.32
612.0,Argentina,Soybeans,2005,27287.0,591.0,65437.73,17.83
613.0,Argentina,Sweet potatoes,2005,154472.0,591.0,65437.73,17.32
614.0,Argentina,Sweet potatoes,2005,154472.0,591.0,65437.73,17.83
615.0,Argentina,Wheat,2005,26356.0,591.0,65437.73,17.32
616.0,Argentina,Wheat,2005,26356.0,591.0,65437.73,17.83
617.0,Argentina,Cassava,2006,100000.0,591.0,65872.12,18.1
618.0,Argentina,Cassava,2006,100000.0,591.0,65872.12,18.35
619.0,Argentina,Maize,2006,59030.0,591.0,65872.12,18.1
620.0,Argentina,Maize,2006,59030.0,591.0,65872.12,18.35
621.0,Argentina,Potatoes,2006,285828.0,591.0,65872.12,18.1
622.0,Argentina,Potatoes,2006,285828.0,591.0,65872.12,18.35
623.0,Argentina,"Rice, paddy",2006,70610.0,591.0,65872.12,18.1
624.0,Argentina,"Rice, paddy",2006,70610.0,591.0,65872.12,18.35
625.0,Argentina,Sorghum,2006,46778.0,591.0,65872.12,18.1
626.0,Argentina,Sorghum,2006,46778.0,591.0,65872.12,18.35
627.0,Argentina,Soybeans,2006,26793.0,591.0,65872.12,18.1
628.0,Argentina,Soybeans,2006,26793.0,591.0,65872.12,18.35
629.0,Argentina,Sweet potatoes,2006,143478.0,591.0,65872.12,18.1
630.0,Argentina,Sweet potatoes,2006,143478.0,591.0,65872.12,18.35
631.0,Argentina,Wheat,2006,25302.0,591.0,65872.12,18.1
632.0,Argentina,Wheat,2006,25302.0,591.0,65872.12,18.35
633.0,Argentina,Cassava,2007,100000.0,591.0,81582.64,16.71
634.0,Argentina,Cassava,2007,100000.0,591.0,81582.64,17.14
635.0,Argentina,Maize,2007,76655.0,591.0,81582.64,16.71
636.0,Argentina,Maize,2007,76655.0,591.0,81582.64,17.14
637.0,Argentina,Potatoes,2007,286765.0,591.0,81582.64,16.71
638.0,Argentina,Potatoes,2007,286765.0,591.0,81582.64,17.14
639.0,Argentina,"Rice, paddy",2007,65604.0,591.0,81582.64,16.71
640.0,Argentina,"Rice, paddy",2007,65604.0,591.0,81582.64,17.14
641.0,Argentina,Sorghum,2007,47021.0,591.0,81582.64,16.71
642.0,Argentina,Sorghum,2007,47021.0,591.0,81582.64,17.14
643.0,Argentina,Soybeans,2007,29712.0,591.0,81582.64,16.71
644.0,Argentina,Soybeans,2007,29712.0,591.0,81582.64,17.14
645.0,Argentina,Sweet potatoes,2007,141667.0,591.0,81582.64,16.71
646.0,Argentina,Sweet potatoes,2007,141667.0,591.0,81582.64,17.14
647.0,Argentina,Wheat,2007,26234.0,591.0,81582.64,16.71
648.0,Argentina,Wheat,2007,26234.0,591.0,81582.64,17.14
649.0,Argentina,Cassava,2008,100000.0,591.0,87149.01,17.71
650.0,Argentina,Cassava,2008,100000.0,591.0,87149.01,18.39
651.0,Argentina,Maize,2008,64525.0,591.0,87149.01,17.71
652.0,Argentina,Maize,2008,64525.0,591.0,87149.01,18.39
653.0,Argentina,Potatoes,2008,279412.0,591.0,87149.01,17.71
654.0,Argentina,Potatoes,2008,279412.0,591.0,87149.01,18.39
655.0,Argentina,"Rice, paddy",2008,68278.0,591.0,87149.01,17.71
656.0,Argentina,"Rice, paddy",2008,68278.0,591.0,87149.01,18.39
657.0,Argentina,Sorghum,2008,47474.0,591.0,87149.01,17.71
658.0,Argentina,Sorghum,2008,47474.0,591.0,87149.01,18.39
659.0,Argentina,Soybeans,2008,28216.0,591.0,87149.01,17.71
660.0,Argentina,Soybeans,2008,28216.0,591.0,87149.01,18.39
661.0,Argentina,Sweet potatoes,2008,145105.0,591.0,87149.01,17.71
662.0,Argentina,Sweet potatoes,2008,145105.0,591.0,87149.01,18.39
663.0,Argentina,Wheat,2008,28271.0,591.0,87149.01,17.71
664.0,Argentina,Wheat,2008,28271.0,591.0,87149.01,18.39
665.0,Argentina,Cassava,2009,101695.0,591.0,61586.56,18.16
666.0,Argentina,Cassava,2009,101695.0,591.0,61586.56,18.09
667.0,Argentina,Maize,2009,55760.0,591.0,61586.56,18.16
668.0,Argentina,Maize,2009,55760.0,591.0,61586.56,18.09
669.0,Argentina,Potatoes,2009,284439.0,591.0,61586.56,18.16
670.0,Argentina,Potatoes,2009,284439.0,591.0,61586.56,18.09
671.0,Argentina,"Rice, paddy",2009,68842.0,591.0,61586.56,18.16
672.0,Argentina,"Rice, paddy",2009,68842.0,591.0,61586.56,18.09
673.0,Argentina,Sorghum,2009,38752.0,591.0,61586.56,18.16
674.0,Argentina,Sorghum,2009,38752.0,591.0,61586.56,18.09
675.0,Argentina,Soybeans,2009,18480.0,591.0,61586.56,18.16
676.0,Argentina,Soybeans,2009,18480.0,591.0,61586.56,18.09
677.0,Argentina,Sweet potatoes,2009,151208.0,591.0,61586.56,18.16
678.0,Argentina,Sweet potatoes,2009,151208.0,591.0,61586.56,18.09
679.0,Argentina,Wheat,2009,19628.0,591.0,61586.56,18.16
680.0,Argentina,Wheat,2009,19628.0,591.0,61586.56,18.09
681.0,Argentina,Cassava,2010,101000.0,591.0,105915.04,17.33
682.0,Argentina,Cassava,2010,101000.0,591.0,105915.04,17.84
683.0,Argentina,Maize,2010,78040.0,591.0,105915.04,17.33
684.0,Argentina,Maize,2010,78040.0,591.0,105915.04,17.84
685.0,Argentina,Potatoes,2010,289849.0,591.0,105915.04,17.33
686.0,Argentina,Potatoes,2010,289849.0,591.0,105915.04,17.84
687.0,Argentina,"Rice, paddy",2010,57646.0,591.0,105915.04,17.33
688.0,Argentina,"Rice, paddy",2010,57646.0,591.0,105915.04,17.84
689.0,Argentina,Sorghum,2010,48163.0,591.0,105915.04,17.33
690.0,Argentina,Sorghum,2010,48163.0,591.0,105915.04,17.84
691.0,Argentina,Soybeans,2010,29053.0,591.0,105915.04,17.33
692.0,Argentina,Soybeans,2010,29053.0,591.0,105915.04,17.84
693.0,Argentina,Sweet potatoes,2010,149382.0,591.0,105915.04,17.33
694.0,Argentina,Sweet potatoes,2010,149382.0,591.0,105915.04,17.84
695.0,Argentina,Wheat,2010,27113.0,591.0,105915.04,17.33
696.0,Argentina,Wheat,2010,27113.0,591.0,105915.04,17.84
697.0,Argentina,Cassava,2011,100000.0,591.0,100424.62,17.58
698.0,Argentina,Cassava,2011,100000.0,591.0,100424.62,17.93
699.0,Argentina,Maize,2011,63503.0,591.0,100424.62,17.58
700.0,Argentina,Maize,2011,63503.0,591.0,100424.62,17.93
701.0,Argentina,Potatoes,2011,286657.0,591.0,100424.62,17.58
702.0,Argentina,Potatoes,2011,286657.0,591.0,100424.62,17.93
703.0,Argentina,"Rice, paddy",2011,67901.0,591.0,100424.62,17.58
704.0,Argentina,"Rice, paddy",2011,67901.0,591.0,100424.62,17.93
705.0,Argentina,Sorghum,2011,44029.0,591.0,100424.62,17.58
706.0,Argentina,Sorghum,2011,44029.0,591.0,100424.62,17.93
707.0,Argentina,Soybeans,2011,26053.0,591.0,100424.62,17.58
708.0,Argentina,Soybeans,2011,26053.0,591.0,100424.62,17.93
709.0,Argentina,Sweet potatoes,2011,148754.0,591.0,100424.62,17.58
710.0,Argentina,Sweet potatoes,2011,148754.0,591.0,100424.62,17.93
711.0,Argentina,Wheat,2011,35063.0,591.0,100424.62,17.58
712.0,Argentina,Wheat,2011,35063.0,591.0,100424.62,17.93
713.0,Argentina,Cassava,2012,100000.0,591.0,136185.08,18.18
714.0,Argentina,Cassava,2012,100000.0,591.0,136185.08,18.43
715.0,Argentina,Maize,2012,57346.0,591.0,136185.08,18.18
716.0,Argentina,Maize,2012,57346.0,591.0,136185.08,18.43
717.0,Argentina,Potatoes,2012,287821.0,591.0,136185.08,18.18
718.0,Argentina,Potatoes,2012,287821.0,591.0,136185.08,18.43
719.0,Argentina,"Rice, paddy",2012,66617.0,591.0,136185.08,18.18
720.0,Argentina,"Rice, paddy",2012,66617.0,591.0,136185.08,18.43
721.0,Argentina,Sorghum,2012,46534.0,591.0,136185.08,18.18
722.0,Argentina,Sorghum,2012,46534.0,591.0,136185.08,18.43
723.0,Argentina,Soybeans,2012,22814.0,591.0,136185.08,18.18
724.0,Argentina,Soybeans,2012,22814.0,591.0,136185.08,18.43
725.0,Argentina,Sweet potatoes,2012,148126.0,591.0,136185.08,18.18
726.0,Argentina,Sweet potatoes,2012,148126.0,591.0,136185.08,18.43
727.0,Argentina,Wheat,2012,32199.0,591.0,136185.08,18.18
728.0,Argentina,Wheat,2012,32199.0,591.0,136185.08,18.43
729.0,Argentina,Cassava,2013,99459.0,591.0,171945.54,16.45
730.0,Argentina,Cassava,2013,99459.0,591.0,171945.54,16.88
731.0,Argentina,Maize,2013,66037.0,591.0,171945.54,16.45
732.0,Argentina,Maize,2013,66037.0,591.0,171945.54,16.88
733.0,Argentina,Potatoes,2013,288984.0,591.0,171945.54,16.45
734.0,Argentina,Potatoes,2013,288984.0,591.0,171945.54,16.88
735.0,Argentina,"Rice, paddy",2013,67187.0,591.0,171945.54,16.45
736.0,Argentina,"Rice, paddy",2013,67187.0,591.0,171945.54,16.88
737.0,Argentina,Sorghum,2013,40852.0,591.0,171945.54,16.45
738.0,Argentina,Sorghum,2013,40852.0,591.0,171945.54,16.88
739.0,Argentina,Soybeans,2013,25391.0,591.0,171945.54,16.45
740.0,Argentina,Soybeans,2013,25391.0,591.0,171945.54,16.88
741.0,Argentina,Sweet potatoes,2013,147498.0,591.0,171945.54,16.45
742.0,Argentina,Sweet potatoes,2013,147498.0,591.0,171945.54,16.88
743.0,Argentina,Wheat,2013,26581.0,591.0,171945.54,16.45
744.0,Argentina,Wheat,2013,26581.0,591.0,171945.54,16.88
745.0,Armenia,Maize,1992,32344.0,562.0,8.0,7.44
746.0,Armenia,Potatoes,1992,111301.0,562.0,8.0,7.44
747.0,Armenia,Wheat,1992,21600.0,562.0,8.0,7.44
748.0,Armenia,Maize,1993,32261.0,562.0,8.0,7.69
749.0,Armenia,Potatoes,1993,134416.0,562.0,8.0,7.69
750.0,Armenia,Wheat,1993,22257.0,562.0,8.0,7.69
751.0,Armenia,Maize,1994,32667.0,562.0,23.0,8.84
752.0,Armenia,Potatoes,1994,131195.0,562.0,23.0,8.84
753.0,Armenia,Wheat,1994,17842.0,562.0,23.0,8.84
754.0,Armenia,Maize,1995,18261.0,562.0,23.9,9.76
755.0,Armenia,Potatoes,1995,131196.0,562.0,23.9,9.76
756.0,Armenia,Wheat,1995,25480.0,562.0,23.9,9.76
757.0,Armenia,Maize,1996,22239.0,562.0,32.0,9.55
758.0,Armenia,Potatoes,1996,129626.0,562.0,32.0,9.55
759.0,Armenia,Wheat,1996,23569.0,562.0,32.0,9.55
760.0,Armenia,Maize,1997,45548.0,562.0,41.46,9.1
761.0,Armenia,Potatoes,1997,109362.0,562.0,41.46,9.1
762.0,Armenia,Wheat,1997,17009.0,562.0,41.46,9.1
763.0,Armenia,Maize,1998,26082.0,562.0,50.92,10.28
764.0,Armenia,Potatoes,1998,134409.0,562.0,50.92,10.28
765.0,Armenia,Wheat,1998,20651.0,562.0,50.92,10.28
766.0,Armenia,Maize,1999,40303.0,562.0,60.38,10.11
767.0,Armenia,Potatoes,1999,130618.0,562.0,60.38,10.11
768.0,Armenia,Wheat,1999,19466.0,562.0,60.38,10.11
769.0,Armenia,Maize,2000,23178.0,562.0,69.85,9.68
770.0,Armenia,Potatoes,2000,87349.0,562.0,69.85,9.68
771.0,Armenia,Wheat,2000,16679.0,562.0,69.85,9.68
772.0,Armenia,Maize,2001,37913.0,562.0,79.31,10.18
773.0,Armenia,Potatoes,2001,114619.0,562.0,79.31,10.18
774.0,Armenia,Wheat,2001,22263.0,562.0,79.31,10.18
775.0,Armenia,Maize,2002,37380.0,562.0,88.77,9.41
776.0,Armenia,Potatoes,2002,122814.0,562.0,88.77,9.41
777.0,Armenia,Wheat,2002,23877.0,562.0,88.77,9.41
778.0,Armenia,Maize,2004,61791.0,562.0,204.77,9.55
